TimeStamp,Total Power Remaining(Wh),Payload 1 Current(A),Payload 2 Current(A),Umbilical Current(A),Internal Payload (A),Payload 3 Current (A),Power Extension Port (A),Light Bar (A),Battery Current(A),Battery 0 Power Remaining(Wh),Battery 1 Power Remaining(Wh),Battery 2 Power Remaining(Wh),Battery 3 Power Remaining(Wh),Battery 4 Power Remaining(Wh),Battery 5 Power Remaining(Wh),Battery 6 Power Remaining(Wh),Battery 0 Voltage(V),Battery 1 Voltage(V),Battery 2 Voltage(V),Battery 3 Voltage(V),Battery 4 Voltage(V),Battery 5 Voltage(V),Battery 6 Voltage(V),
25.11.2019 21:56:53,690.106, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 20:56:53,714.428, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 20:56:53,714.428, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 19:56:53,739.485, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 19:56:53,739.485, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 18:56:53,763.661, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 18:56:53,763.661, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 17:56:53,787.537, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 17:56:53,787.537, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 16:56:53,811.425, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 16:56:53,811.425, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 15:56:53,824.715, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 15:56:53,824.715, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 14:56:53,810.302, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 14:56:53,810.302, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 13:56:53,768.556, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 13:56:53,768.556, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 12:56:53,739.513, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 12:56:53,739.513, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 11:56:53,703.829, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 11:56:53,703.829, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 10:56:53,639.851, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 10:56:53,639.851, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 09:56:53,593.453, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 09:56:53,593.453, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 08:56:53,555.566, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 08:56:53,555.566, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 07:56:53,543.644, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 06:56:53,561.845, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 06:56:53,561.845, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 05:56:53,587.606, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 05:56:53,587.606, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 04:56:53,613.942, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 04:56:53,613.942, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 03:56:53,640.54, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 03:56:53,640.54, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 02:56:53,666.676, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 02:56:53,666.676, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 01:56:53,692.942, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 01:56:53,692.942, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 00:56:53,718.82, , , , , , , , , , , , , , , , , , , , , , , 
25.11.2019 00:56:53,718.82, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 23:56:53,744.882, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 23:56:53,744.882, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 22:56:53,770.429, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 22:56:53,770.429, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 21:56:53,795.959, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 21:56:53,795.959, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 21:56:53,795.959, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 21:56:53,795.959, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 20:56:53,821.161, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 20:56:53,821.161, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 19:56:53,846.892, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 19:56:53,846.892, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 18:56:53,871.747, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 18:56:53,871.747, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 17:56:53,896.358, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 17:56:53,896.358, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 16:56:53,920.593, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 16:56:53,920.593, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 15:56:53,933.782, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 15:56:53,933.782, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 14:56:53,932.083, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 14:56:53,932.083, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 13:56:53,905.399, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 13:56:53,905.399, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 12:56:53,845.337, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 12:56:53,845.337, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 11:56:53,774.836, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 11:56:53,774.836, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 10:56:53,699.883, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 10:56:53,699.883, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 09:56:53,655.114, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 09:56:53,655.114, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 08:56:53,656.31, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 08:56:53,656.31, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 07:56:53,657.13, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 07:56:53,657.13, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 06:56:53,651.499, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 06:56:53,651.499, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 05:56:53,663.005, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 05:56:53,663.005, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 04:56:53,675.491, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 04:56:53,675.491, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 03:56:53,687.96, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 03:56:53,687.96, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 02:56:53,700.517, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 02:56:53,700.517, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 01:56:53,712.815, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 01:56:53,712.815, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 00:56:53,725.012, , , , , , , , , , , , , , , , , , , , , , , 
24.11.2019 00:56:53,725.012, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 23:56:53,738.115, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 23:56:53,738.115, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 22:56:53,750.543, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 22:56:53,750.543, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 21:56:53,762.81, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 21:56:53,762.81, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 20:56:53,780.667, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 20:56:53,780.667, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 19:56:53,809.798, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 19:56:53,809.798, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 18:56:53,821.635, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 18:56:53,821.635, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 17:56:53,831.903, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 17:56:53,831.903, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 16:56:53,840.052, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 16:56:53,840.052, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 15:56:53,841.017, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 15:56:53,841.017, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 14:56:53,817.617, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 14:56:53,817.617, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 13:56:53,769.335, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 13:56:53,769.335, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 12:56:53,700.589, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 12:56:53,700.589, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 11:56:53,625.782, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 11:56:53,625.782, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 10:56:53,543.7, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 10:56:53,543.7, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 09:56:53,468.618, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 09:56:53,468.618, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 08:56:53,414.504, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 08:56:53,414.504, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 07:56:53,403.402, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 07:56:53,403.402, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 06:56:53,408.587, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 06:56:53,408.587, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 05:56:53,421.646, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 05:56:53,421.646, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 04:56:53,435.097, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 04:56:53,435.097, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 03:56:53,448.488, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 03:56:53,448.488, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 02:56:53,461.879, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 02:56:53,461.879, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 01:56:53,475.473, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 01:56:53,475.473, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 00:56:53,487.599, , , , , , , , , , , , , , , , , , , , , , , 
23.11.2019 00:56:53,487.599, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 23:56:53,499.522, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 23:56:53,499.522, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 22:56:53,511.707, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 22:56:53,511.707, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 21:56:53,524.073, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 21:56:53,524.073, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 20:56:53,536.098, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 20:56:53,536.098, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 19:56:53,548.105, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 19:56:53,548.105, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 18:56:53,560.031, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 18:56:53,560.031, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 17:56:53,571.895, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 17:56:53,571.895, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 16:56:53,583.026, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 16:56:53,583.026, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 15:56:53,584.913, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 15:56:53,584.913, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 14:56:53,578.592, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 14:56:53,578.592, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 13:56:53,534.557, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 13:56:53,534.557, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 12:56:53,473.141, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 12:56:53,473.141, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 11:56:53,432.316, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 11:56:53,432.316, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 10:56:53,362.707, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 10:56:53,362.707, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 09:56:53,317.419, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 09:56:53,317.419, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 08:56:53,276.912, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 08:56:53,276.912, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 07:56:53,256.061, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 07:56:53,256.061, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 06:56:53,257.099, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 06:56:53,257.099, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 05:56:53,270.835, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 05:56:53,270.835, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 04:56:53,285.525, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 04:56:53,285.525, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 03:56:53,299.706, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 03:56:53,299.706, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 02:56:53,313.935, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 02:56:53,313.935, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 01:56:53,328.03, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 01:56:53,328.03, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 00:56:53,342.217, , , , , , , , , , , , , , , , , , , , , , , 
22.11.2019 00:56:53,342.217, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 23:56:53,356.054, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 23:56:53,356.054, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 22:56:53,369.965, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 22:56:53,369.965, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 21:56:53,383.572, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 21:56:53,383.572, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 20:56:53,397.468, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 20:56:53,397.468, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 19:56:53,411.508, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 19:56:53,411.508, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 18:56:53,429.451, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 18:56:53,429.451, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 17:56:53,457.819, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 17:56:53,457.819, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 16:56:53,485.725, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 16:56:53,485.725, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 15:56:53,510.436, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 15:56:53,510.436, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 14:56:53,528.38, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 14:56:53,528.38, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 13:56:53,531, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 13:56:53,531, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 12:56:53,503.899, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 12:56:53,503.899, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 11:56:53,482.17, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 11:56:53,482.17, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 10:56:53,456.204, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 10:56:53,456.204, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 09:56:53,423.286, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 09:56:53,423.286, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 08:56:53,381.758, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 08:56:53,381.758, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 07:56:53,363.945, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 07:56:53,363.945, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 06:56:53,375.135, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 06:56:53,375.135, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 05:56:53,401.472, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 05:56:53,401.472, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 04:56:53,430.199, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 04:56:53,430.199, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 03:56:53,458.364, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 03:56:53,458.364, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 02:56:53,486.358, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 02:56:53,486.358, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 01:56:53,514.857, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 01:56:53,514.857, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 00:56:53,542.36, , , , , , , , , , , , , , , , , , , , , , , 
21.11.2019 00:56:53,542.36, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 23:56:53,570.126, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 23:56:53,570.126, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 22:56:53,596.824, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 22:56:53,596.824, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 21:56:53,623.707, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 21:56:53,623.707, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 20:56:53,650.879, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 20:56:53,650.879, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 19:56:53,677.663, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 19:56:53,677.663, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 18:56:53,704.217, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 18:56:53,704.217, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 17:56:53,730.427, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 17:56:53,730.427, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 16:56:53,755.237, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 16:56:53,755.237, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 15:56:53,767.707, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 15:56:53,767.707, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 14:56:53,761.89, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 14:56:53,761.89, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 13:56:53,727.315, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 13:56:53,727.315, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 12:56:53,674.554, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 12:56:53,674.554, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 11:56:53,610.66, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 11:56:53,610.66, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 10:56:53,544.392, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 10:56:53,544.392, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 09:56:53,486.663, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 09:56:53,486.663, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 08:56:53,448.216, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 08:56:53,448.216, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 07:56:53,433.974, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 07:56:53,433.974, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 06:56:53,447.077, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 06:56:53,447.077, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 05:56:53,473.703, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 05:56:53,473.703, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 04:56:53,501.494, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 04:56:53,501.494, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 03:56:53,528.955, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 03:56:53,528.955, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 02:56:53,556.359, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 02:56:53,556.359, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 01:56:53,583.387, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 01:56:53,583.387, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 00:56:53,610.113, , , , , , , , , , , , , , , , , , , , , , , 
20.11.2019 00:56:53,610.113, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 23:56:53,636.653, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 23:56:53,636.653, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 22:56:53,663.02, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 22:56:53,663.02, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 21:56:53,689.213, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 21:56:53,689.213, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 20:56:53,715.164, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 20:56:53,715.164, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 19:56:53,740.809, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 19:56:53,740.809, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 18:56:53,766.009, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 18:56:53,766.009, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 17:56:53,790.777, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 17:56:53,790.777, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 16:56:53,814.536, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 16:56:53,814.536, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 15:56:53,825.855, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 15:56:53,825.855, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 14:56:53,814.506, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 14:56:53,814.506, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 13:56:53,780.249, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 13:56:53,780.249, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 12:56:53,736.547, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 12:56:53,736.547, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 11:56:53,678.11, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 11:56:53,678.11, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 10:56:53,604.96, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 10:56:53,604.96, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 09:56:53,544.694, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 09:56:53,544.694, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 08:56:53,503.899, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 08:56:53,503.899, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 07:56:53,488.147, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 07:56:53,488.147, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 06:56:53,497.608, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 06:56:53,497.608, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 05:56:53,523.829, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 05:56:53,523.829, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 04:56:53,551.087, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 04:56:53,551.087, , , , , , , , , , , , , , , , , , , , , , , 
19.11.2019 03:56:53,578.03, , , , , , , , , , , , , , , , , , , , , , , 
